name,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,phone,rating,price,category,address,website,id
b'Microcosm Cafe',00:00:00,00:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,00:00:00,00:00:00,(608) 890-2170,3.0,1,Coffee & Tea;Bakeries;Sandwiches,"1550 Linden Dr, Microbial Sciences Building, Madison, WI 53706",https://www.yelp.com/biz/microcosm-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9449
b'Subway',10:00:00,17:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,(608) 310-6959,1.0,1,Sandwiches,"711 State St, Madison, WI 53703",https://www.yelp.com/biz/subway-madison-104?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9450
b'Noodles & Company',10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,(608) 226-9500,2.5,1,Salad;Noodles;Pasta Shops,"6520 Monona Dr At Pier 37, Monona, WI 53716",https://www.yelp.com/biz/noodles-and-company-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9451
b'Buffalo Wild Wings',11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,(608) 268-0025,2.0,2,Chicken Wings;American (Traditional);Sports Bars,"6227 Mckee Rd, Ste F, Fitchburg, WI 53719",https://www.yelp.com/biz/buffalo-wild-wings-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9452
b'Falbo Bros. Pizzeria',16:00:00,21:00:00,16:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,00:00:00,11:00:00,00:00:00,(608) 223-9800,3.5,1,Pizza;Desserts;Salad,"101 River Pl, Monona, WI 53716",https://www.yelp.com/biz/falbo-bros-pizzeria-monona-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9453
b'Roman Candle Pizzeria',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 831-7777,3.5,2,Pizza,"1920 Parmenter St, Middleton, WI 53562",https://www.yelp.com/biz/roman-candle-pizzeria-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9454
"b""Zoe's Pizzeria""",10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,22:00:00,10:30:00,22:00:00,(608) 849-7900,4.0,3,Pizza;Italian,"604 E Main St, Waunakee, WI 53597",https://www.yelp.com/biz/zoes-pizzeria-waunakee-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9455
b'Pizza Hut',10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,00:00:00,10:00:00,00:00:00,(608) 828-2828,2.0,1,Pizza;Italian;Chicken Wings,"7440 Mineral Point Rd, Madison, WI 53717",https://www.yelp.com/biz/pizza-hut-madison-66?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9456
b'Panera Bread',08:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,(608) 821-0001,3.0,1,Sandwiches;Salad;Soup,"6637 Mineral Point Rd, Madison, WI 53705",https://www.yelp.com/biz/panera-bread-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9457
b'Growlers Bar & Grille',17:00:00,00:00:00,17:00:00,00:00:00,17:00:00,00:00:00,17:00:00,00:00:00,17:00:00,00:00:00,17:00:00,00:00:00,17:00:00,00:00:00,(608) 244-4703,2.5,2,Bars;American (Traditional),"4402 E Washington Ave, Crowne Plaza Madison, Madison, WI 53704",https://www.yelp.com/biz/growlers-bar-and-grille-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9458
"b""McDonald's""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 251-1993,1.5,1,Fast Food;Burgers;Coffee & Tea,"2402 S Park St, Madison, WI 53713",https://www.yelp.com/biz/mcdonalds-madison-8?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9459
b'Subway',09:00:00,20:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,(608) 246-9090,4.0,1,Sandwiches,"1860 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/subway-madison-99?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9460
b'QDOBA Mexican Eats',10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,(608) 286-1416,3.5,1,Mexican;Fast Food,"101 W Broadway Ave, Monona, WI 53716",https://www.yelp.com/biz/qdoba-mexican-eats-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9461
"b""Dave & Buster's""",11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,01:00:00,11:00:00,01:00:00,(608) 733-2050,2.0,2,American (Traditional);Bars;Arcades,"414 W Towne Mall, Madison, WI 53719",https://www.yelp.com/biz/dave-and-busters-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9462
"b""Culver's""",10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 836-5577,4.0,1,Ice Cream & Frozen Yogurt;Burgers;Fast Food,"2906 Parmenter St, Middleton, WI 53562",https://www.yelp.com/biz/culvers-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9463
"b""Geier's Grill""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 249-4220,3.0,2,Breakfast & Brunch;American (Traditional),"5109 W Terrace Dr, Holiday Inn Madison At The American Center, Madison, WI 53718",https://www.yelp.com/biz/geiers-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9464
b'Mandarin Express',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 833-6330,3.0,0,Asian Fusion;Chinese,"66 W Towne Mall, Madison, WI 53719",https://www.yelp.com/biz/mandarin-express-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9465
b'Gordon Dining and Event Center',09:00:00,01:00:00,07:00:00,00:00:00,07:00:00,00:00:00,07:00:00,00:00:00,07:00:00,00:00:00,07:00:00,00:00:00,09:00:00,01:00:00,(608) 262-9471,1.0,1,Cafeteria,"770 W Dayton St, University of Wisconsin-Madison, Madison, WI 53715",https://www.yelp.com/biz/gordon-dining-and-event-center-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9466
"b""J J's Top of the Swamp""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 249-0505,1.0,0,Restaurants,"5344 Hy 113, Madison, WI 53703",https://www.yelp.com/biz/j-js-top-of-the-swamp-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9467
b'Spring Garden Restaurant',06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,09:00:00,15:00:00,07:00:00,15:00:00,06:00:00,20:00:00,06:00:00,15:00:00,(608) 850-3732,3.0,2,Diners;Mediterranean,"225 S Century Ave, Waunakee, WI 53597",https://www.yelp.com/biz/spring-garden-restaurant-waunakee?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9468
b'Dairy Queen Grill & Chill',10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 273-2276,3.5,1,Ice Cream & Frozen Yogurt;Fast Food;Burgers,"3030 Fish Hatchery Rd, Fitchburg, WI 53713",https://www.yelp.com/biz/dairy-queen-grill-and-chill-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9469
b'KFC',10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,22:00:00,10:30:00,22:00:00,(608) 222-6771,2.0,1,Fast Food;Chicken Wings;Chicken Shop,"604 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/kfc-madison-6?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9470
"b""Milio's Sandwiches""",10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 222-4500,3.0,0,Sandwiches,"4601 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/milios-sandwiches-madison-4?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9471
"b""Boston's Pizza Restaurant & Sports Bar""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 850-9785,3.0,0,Pizza;Sports Bars,"1370 Water Wheel Dr, Waunakee, WI 53597",https://www.yelp.com/biz/bostons-pizza-restaurant-and-sports-bar-waunakee?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9472
"b""Wendy's""",07:00:00,00:00:00,06:00:00,00:00:00,06:00:00,00:00:00,06:00:00,00:00:00,06:00:00,00:00:00,06:00:00,01:00:00,07:00:00,01:00:00,(608) 223-1120,2.5,1,Fast Food;Burgers,"2421 S. Stoughton, Madison, WI 53716",https://www.yelp.com/biz/wendys-madison-8?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9473
"b""Jimmy John's""",10:30:00,18:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,(608) 231-2500,2.0,1,Delis;Sandwiches;Fast Food,"6130 Mineral Point Rd, Madison, WI 53705",https://www.yelp.com/biz/jimmy-johns-madison-7?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9474
b'Subway',09:00:00,21:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,08:00:00,22:00:00,(608) 441-6887,3.0,1,Sandwiches,"2850 University Ave, Madison, WI 53705",https://www.yelp.com/biz/subway-madison-89?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9475
"b""Rock'n Rollz""",10:00:00,21:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 838-3444,3.5,1,Pizza;Sandwiches,"5208 Farwell St, McFarland, WI 53558",https://www.yelp.com/biz/rockn-rollz-mcfarland?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9476
b'Pancake Cafe',07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,(608) 204-7040,3.0,2,Waffles;American (Traditional);Pancakes,"6220 Nesbitt Rd, Ste B, Fitchburg, WI 53719",https://www.yelp.com/biz/pancake-cafe-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9477
"b""Milio's Sandwiches""",10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 298-9553,3.0,1,Sandwiches,"2932 Fish Hatchery Rd, Madison, WI 53713",https://www.yelp.com/biz/milios-sandwiches-madison-24?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9478
"b""Metcalfe's Local To Go""",04:30:00,19:30:00,04:30:00,19:30:00,04:30:00,19:30:00,04:30:00,19:30:00,04:30:00,19:30:00,04:30:00,19:30:00,04:30:00,19:30:00,(608) 243-9614,1.5,1,Grocery;Cafes,"4000 International Ln, Gate 7, Madison, WI 53704",https://www.yelp.com/biz/metcalfes-local-to-go-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9479
b'Badger Market',00:00:00,00:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,17:00:00,00:00:00,00:00:00,(608) 890-1964,3.0,1,Coffee & Tea;Sandwiches,"750 Highland Ave, Fl 1, Health Sciences Learning Ctr, Madison, WI 53705",https://www.yelp.com/biz/badger-market-madison-6?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9480
b'Little Caesars Pizza',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 240-8800,2.5,1,Pizza,"2833 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/little-caesars-pizza-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9481
b'Rocky Rococo Pizza and Pasta',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 829-1021,5.0,0,Pizza,"106 W Towne Mall, Madison, WI 53719",https://www.yelp.com/biz/rocky-rococo-pizza-and-pasta-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9482
"b""Arby's""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 222-2400,3.0,1,Fast Food;Sandwiches,"4 Collins Ct, Madison, WI 53716",https://www.yelp.com/biz/arbys-madison-6?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9483
b'Quiznos',11:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,11:00:00,21:00:00,(608) 268-1010,1.0,1,Sandwiches;Delis,"318 S Park Street, W Washington Vilas Ave, Madison, WI 53715",https://www.yelp.com/biz/quiznos-madison-18?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9484
b'Club Tavern & Grille',08:00:00,02:00:00,10:00:00,02:00:00,10:00:00,02:00:00,10:00:00,02:00:00,10:00:00,02:00:00,06:00:00,02:30:00,08:00:00,02:30:00,(608) 836-3773,3.0,2,American (New);Bars,"1915 Branch St, Middleton, WI 53562",https://www.yelp.com/biz/club-tavern-and-grille-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9485
b'Panera Bread',08:00:00,19:30:00,07:00:00,19:30:00,07:00:00,19:30:00,07:00:00,19:30:00,07:00:00,19:30:00,07:00:00,19:30:00,07:00:00,19:30:00,(608) 441-8883,2.5,1,Sandwiches;Salad;Soup,"2960 Cahill Main, Fitchburg, WI 53711",https://www.yelp.com/biz/panera-bread-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9486
"b""Jimmy John's""",10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,(608) 275-7722,4.0,1,Delis;Sandwiches;Fast Food,"6231 McKee Rd, Ste. F, Fitchburg, WI 53719",https://www.yelp.com/biz/jimmy-johns-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9487
b'Hody Bar & Grill',08:00:00,02:00:00,08:00:00,02:00:00,08:00:00,02:00:00,08:00:00,02:00:00,08:00:00,02:00:00,08:00:00,02:30:00,08:00:00,02:30:00,(608) 831-1901,2.5,1,Bars;American (Traditional);Music Venues,"1914 Aurora St, Middleton, WI 53562",https://www.yelp.com/biz/hody-bar-and-grill-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9488
b'Chang Jiang Restaurant',12:00:00,22:00:00,16:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 848-8989,2.5,1,Chinese,"3195 Muir Field Rd, Madison, WI 53719",https://www.yelp.com/biz/chang-jiang-restaurant-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9489
b'Potbelly Sandwich Shop',11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,(608) 827-0200,3.0,1,Sandwiches;Fast Food;Salad,"112 W Towne Mall, Madison, WI 53719",https://www.yelp.com/biz/potbelly-sandwich-shop-madison-5?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9490
"b""Milio's Sandwiches""",10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 221-9400,2.0,1,Sandwiches,"115 E Broadway, Ste 102, Monona, WI 53716",https://www.yelp.com/biz/milios-sandwiches-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9491
b'Pizza Bella',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,No phone number available,1.5,2,Pizza,"1437 Regent St, Madison, WI 53711",https://www.yelp.com/biz/pizza-bella-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9492
b'Main Moon',11:30:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 838-9188,3.5,1,Chinese,"4850 Larson Beach Rd, Mc Farland, WI 53558",https://www.yelp.com/biz/main-moon-mc-farland?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9493
b'Chuck E. Cheese',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,10:00:00,22:00:00,(608) 829-2000,2.0,1,Pizza;Arcades;Kids Activities,"438 Grand Canyon Dr, Madison, WI 53719",https://www.yelp.com/biz/chuck-e-cheese-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9494
"b""Topper's Pizza""",00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 246-0066,2.0,2,Pizza,"4128 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/toppers-pizza-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9495
b'Burger King',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 833-5511,2.5,1,Fast Food;Burgers,"6909 Odana Rd, Madison, WI 53719",https://www.yelp.com/biz/burger-king-madison-16?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9496
"b""Taco John's""",08:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,(608) 221-4622,2.5,1,Fast Food;Mexican,"6305 Monona Dr, Monona, WI 53716",https://www.yelp.com/biz/taco-johns-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9497
b'Taste of China',11:00:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,11:00:00,22:30:00,11:00:00,22:30:00,(608) 224-0017,2.5,2,Chinese;Seafood;Soup,"5415 Monona Dr, Monona, WI 53716",https://www.yelp.com/biz/taste-of-china-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9498
"b""Jimmy John's""",10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,(608) 630-9583,3.0,1,Sandwiches;Fast Food;Delis,"2839 Fish Hatchery Rd, Ste 3, Fitchburg, WI 53713",https://www.yelp.com/biz/jimmy-johns-fitchburg-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9499
